"Joke"
"I bought shoes from a drug dealer once. I don't know what he laced them with, but I was tripping all day. 	"
"What is a tornado's favorite game to play? Twister! 	"
"You know that cemetery up the road? People are dying to get in there. 	"
"Pie is $2.50 in Jamaica and $3.00 in The Bahamas. These are the pie-rates of the Caribbean. 	"
"What do you call a fish wearing a bowtie? Sofishticated. 	"
"Did you hear about the Mexican train killer? He had loco motives 	"
"Can I watch the TV? Dad: Yes, but don’t turn it on. 	"
"What is worse then finding a worm in your Apple? Finding half a worm in your Apple. 	"
"What do vegetarian zombies eat? Grrrrrainnnnnssss. 	"
"""I'm sorry."" ""Hi sorry, I'm dad"" 	"
"What is the hardest part about sky diving? The ground. 	"
"Why did the cowboy have a weiner dog? Somebody told him to get a long little doggy. 	"
"My friend keeps telling me ""Cheer up. You aren't stuck in a deep hole in the ground, filled with water."" I know he means well. 	"
"Who did the wizard marry? His ghoul-friend 	"
"How many seconds are in a year? 12. January 2nd, February 2nd, March 2nd, April 2nd.... etc 	"
"I ordered a chicken and an egg from Amazon. I'll let you know. 	"
"Ever wondered why bees hum? It's because they don't know the words. 	"
"How many optometrists does it take to change a light bulb? 1 or 2? 1... or 2? 	"
"There's not really any training for garbagemen. They just pick things up as they go. 	"
"Did you hear about the cow who jumped over the barbed wire fence? It was udder destruction. 	"
"I was shocked when I was diagnosed as colorblind... It came out of the purple. 	"
"Where does astronauts hangout after work? At the spacebar. 	"
"What do you call a bear with no teeth? A gummy bear! 	"
"I’ve deleted the phone numbers of all the Germans I know from my mobile phone. Now it’s Hans free. 	"
"What do you call your friend who stands in a hole? Phil. 	"
"A doll was recently found dead in a rice paddy. It's the only known instance of a nick nack paddy wack. 	"
"How do you tell the difference between a crocodile and an alligator? You will see one later and one in a while. 	"
"What do you call a fake noodle? An impasta. 	"
"The word queue is ironic. It's just q with a bunch of silent letters waiting in line. 	"
"What do you call a droid that takes the long way around? R2 detour. 	"
"What's the best thing about elevator jokes? They work on so many levels. 	"
"Where do rabbits go after they get married? On a bunny-moon. 	"
"Why do cows wear bells? Because their horns don't work. 	"
"Two fish are in a tank, one turns to the other and says, ""how do you drive this thing?"" 	"
"I finally bought the limited edition Thesaurus that I've always wanted. When I opened it, all the pages were blank. I have no words to describe how angry I am. 	"
"This is my step ladder. I never knew my real ladder. 	"
"I was thinking about moving to Moscow but there is no point Russian into things. 	"
"A man walks into a bar and orders helicopter flavor chips. The barman replies “sorry mate we only do plain” 	"
"It's been months since I bought the book ""how to scam people online"". It still hasn't turned up. 	"
"Why is it a bad idea to iron your four-leaf clover? Cause you shouldn't press your luck. 	"
"I got an A on my origami assignment when I turned my paper into my teacher 	"
"What did the fish say when it swam into a wall? Damn! 	"
"I accidentally drank a bottle of invisible ink. Now I’m in hospital, waiting to be seen. 	"
"Why does Waldo only wear stripes? Because he doesn't want to be spotted. 	"
"My New Years resolution is to stop leaving things so late. 	"
"Why did the scarecrow win an award? Because he was outstanding in his field. 	"
"Americans can't switch from pounds to kilograms overnight. That would cause mass confusion. 	"
"An apple a day keeps the bullies away. If you throw it hard enough. 	"
"Why does Superman get invited to dinners? Because he is a Supperhero. 	"
"Why is no one friends with Dracula? Because he's a pain in the neck. 	"
"A man got hit in the head with a can of Coke, but he was alright because it was a soft drink. 	"
"What is the leading cause of dry skin? Towels 	"
"A man walked in to a bar with some asphalt on his arm. He said “Two beers please, one for me and one for the road.” 	"
"Did you know the first French fries weren't actually cooked in France? They were cooked in Greece. 	"
"I’ll tell you something about German sausages, they’re the wurst 	"
"Where did Captain Hook get his hook? From a second hand store. 	"
"I got fired from a florist, apparently I took too many leaves. 	"
"Two silk worms had a race. They ended up in a tie. 	"
"I got fired from the transmission factor, turns out I didn't put on enough shifts... 	"
"Where do young cows eat lunch? In the calf-ateria. 	"
"I went to the doctor today and he told me I had type A blood but it was a type O. 	"
"How does a French skeleton say hello? Bone-jour. 	"
"Why was the big cat disqualified from the race? Because it was a cheetah. 	"
"What do prisoners use to call each other? Cell phones. 	"
"What’s E.T. short for? He’s only got little legs. 	"
"We all know where the Big Apple is but does anyone know where the Minneapolis? 	"
"What kind of award did the dentist receive? A little plaque. 	"
"Got a new suit recently made entirely of living plants. I wasn’t sure at first, but it’s grown on me 	"
"Do you know where you can get chicken broth in bulk? The stock market. 	"
"What's orange and sounds like a parrot? A Carrot. 	"
"A Sandwich walks into a bar, the bartender says “Sorry, we don’t serve food here” 	"
"What do you get hanging from Apple trees? Sore arms. 	"
"I thought about going on an all-almond diet. But that's just nuts. 	"
"I don’t play soccer because I enjoy the sport. I’m just doing it for kicks. 	"
"People are shocked to discover I have a police record but I love their greatest hits! 	"
"Today a girl said she recognized me from vegetarian club, but I’m sure I’ve never met herbivore. 	"
"How do you organize a space party? You planet. 	"
"How do you make holy water? You boil the hell out of it. 	"
"A man is washing the car with his son. The son asks...... ""Dad, can’t you just use a sponge?"" 	"
"They laughed when I said I wanted to be a comedian – they’re not laughing now. 	"
"What does an angry pepper do? It gets jalapeño face. 	"
"Don't buy flowers at a monastery. Because only you can prevent florist friars. 	"
"Hostess: Do you have a preference of where you sit? Dad: Down. 	"
"Did you hear about the submarine industry? It really took a dive... 	"
"The biggest knight at King Arthur's round table was Sir Cumference. He acquired his size from eating too much pi. 	"
"To the person who stole my anti-depressant pills: I hope you're happy now. 	"
"How do you get a baby alien to sleep?  You rocket. 	"
"Why do pirates not know the alphabet? They always get stuck at ""C"". 	"
"I saw my husband trip and fall while carrying a laundry basket full of ironed clothes. I watched it all unfold. 	"
"Did you hear about the chameleon who couldn't change color? They had a reptile dysfunction. 	"
"Why did the house go to the doctor? It was having window panes. 	"
"I made a playlist for hiking. It has music from Peanuts, The Cranberries, and Eminem. I call it my Trail Mix. 	"
"What do you call a dictionary on drugs? High definition. 	"
"A Skeleton walked into a bar he said I need a beer and a mop 	"
"How do robots eat guacamole? With computer chips. 	"
"Today, my son asked ""Can I have a book mark?"" and I burst into tears. 11 years old and he still doesn't know my name is Brian. 	"
"When does a joke become a dad joke? When it becomes apparent. 	"
"What’s brown and sounds like a bell? Dung! 	"
"What has a bed that you can’t sleep in? A river. 	"
"Why do crabs never give to charity? Because they’re shellfish. 	"
"What do you call a pig with three eyes? Piiig 	"
"How do you make a hankie dance? Put a little boogie in it. 	"
"Sgt.: Commissar! Commissar! The troops are revolting! Commissar: Well, you’re pretty repulsive yourself. 	"
"The other day I was listening to a song about superglue, it’s been stuck in my head ever since. 	"
"What don't watermelons get married? Because they cantaloupe. 	"
"If you’re struggling to think of what to get someone for Christmas. Get them a fridge and watch their face light up when they open it. 	"
"The great thing about stationery shops is they're always in the same place... 	"
"Did you hear about the cheese who saved the world? It was Legend-dairy! 	"
"What do you call cheese by itself? Provolone. 	"
"How do you fix a broken pizza? With tomato paste. 	"
"What's red and bad for your teeth? A Brick. 	"
"I heard there was a new store called Moderation. They have everything there 	"
"A beekeeper was indicted after he confessed to years of stealing at work. They charged him with emBEEzlement 	"
"I used to work for a soft drink can crusher. It was soda pressing. 	"
"Why did the chicken get a penalty? For fowl play. 	"
"When Dad drops a pea off of his plate ‘oh dear I’ve pee’d on the table! 	"
"My cat was just sick on the carpet, I don’t think it’s feline well. 	"
"Why did the burglar hang his mugshot on the wall? To prove that he was framed! 	"
"I dreamed about drowning in an ocean made out of orange soda last night. It took me a while to work out it was just a Fanta sea. 	"
"I had a dream that I was a muffler last night. I woke up exhausted! 	"
"A dad washes his car with his son. But after a while, the son says, ""why can't you just use a sponge?"" 	"
"Doctor you've got you help me, I'm addicted to twitter. Doctor: I don't follow you. 	"
"My boss told me to have a good day. So I went home... 	"
"Why do we tell actors to “break a leg?” Because every play has a cast. 	"
"I broke my finger at work today, on the other hand I'm completely fine. 	"
"I went to a book store and asked the saleswoman where the Self Help section was, she said if she told me it would defeat the purpose. 	"
"How does a scientist freshen their breath? With experi-mints! 	"
"What has ears but cannot hear? A field of corn. 	"
"People who don't eat gluten are really going against the grain. 	"
"Sore throats are a pain in the neck! 	"
"How did Darth Vader know what Luke was getting for Christmas? He felt his presents. 	"
"What's the difference between a seal and a sea lion? An ion!  	"
"I think circles are pointless. 	"
"What did the Dorito farmer say to the other Dorito farmer? Cool Ranch! 	"
"A ghost walks into a bar and asks for a glass of vodka but the bar tender says, “sorry we don’t serve spirits” 	"
"You know what they say about cliffhangers... 	"
"Why do wizards clean their teeth three times a day? To prevent bat breath! 	"
"Someone asked me, what's the ninth letter of the alphabet? It was a complete guess, but I was right. 	"
"Feeling pretty proud of myself. The Sesame Street puzzle I bought said 3-5 years, but I finished it in 18 months. 	"
"A termite walks into a bar and asks “Is the bar tender here?” 	"
"Why are fish so smart? Because they live in schools! 	"
"How does the moon cut his hair? Eclipse it. 	"
"Why did the worker get fired from the orange juice factory? Lack of concentration. 	"
"I couldn't get a reservation at the library. They were completely booked. 	"
"Dad, can you put my shoes on? I don't think they'll fit me. 	"
"How do you get two whales in a car? Start in England and drive West. 	"
"What do you call an Argentinian with a rubber toe? Roberto 	"
"I tried taking some high resolution photos of local farmland, but they all turned out a bit grainy. 	"
"What did the ocean say to the shore? Nothing, it just waved. 	"
"I went to the zoo the other day, there was only one dog in it. It was a shitzu. 	"
"Someone asked me to name two structures that hold water. I said ""Well dam"" 	"
"I gave all my dead batteries away today, free of charge. 	"
"Did you hear the news? FedEx and UPS are merging. They’re going to go by the name Fed-Up from now on. 	"
"Why didn't the number 4 get into the nightclub? Because he is 2 square. 	"
"What do you call a sheep with no legs? A cloud. 	"
"Why did the m&m go to school? Because it wanted to be a Smartie! 	"
"Did you hear that David lost his ID in prague? Now we just have to call him Dav. 	"
"My wife is on a tropical fruit diet, the house is full of stuff. It is enough to make a mango crazy. 	"
"Why are basketball players messy eaters? Because they are always dribbling. 	"
"Why do mathematicians hate the U.S.? Because it's indivisible. 	"
"I knew i shouldn’t have ate that seafood. Because now i’m feeling a little… Eel 	"
"Past, present, and future walked into a bar.... It was tense. 	"
"Did you hear about the bread factory burning down? They say the business is toast. 	"
"My boss told me that he was going to fire the person with the worst posture. I have a hunch, it might be me. 	"
"What's black and white and read all over? The newspaper. 	"
"Why are skeletons so calm? Because nothing gets under their skin. 	"
"Without geometry life is pointless. 	"
"“Hold on, I have something in my shoe”  “I’m pretty sure it’s a foot” 	"
"Have you heard about the film ""Constipation"", you probably haven't because it's not out yet. 	"
"Did you know Albert Einstein was a real person? All this time, I thought he was just a theoretical physicist! 	"
"I hate perforated lines, they're tearable. 	"
"I asked the surgeon if I could administer my own anesthetic, they said: go ahead, knock yourself out. 	"
"Why did the barber win the race? He took a short cut. 	"
"Why did the octopus beat the shark in a fight? Because it was well armed. 	"
"What did the doctor say to the gingerbread man who broke his leg? Try icing it. 	"
"What did the judge say to the dentist? Do you swear to pull the tooth, the whole tooth and nothing but the tooth? 	"
"""What time is it?"" I don't know... it keeps changing. 	"
"You can't trust a ladder. It will always let you down 	"
"I am so good at sleeping I can do it with my eyes closed! 	"
"I wouldn't buy anything with velcro. It's a total rip-off. 	"
"What are the strongest days of the week? Saturday and Sunday...the rest are weekdays. 	"
"My friend said to me: ""What rhymes with orange"" I said: ""no it doesn't"" 	"
"I had a rough day, and then somebody went and ripped the front and back pages from my dictionary. It just goes from bad to worse. 	"
"I adopted my dog from a blacksmith. As soon as we got home he made a bolt for the door. 	"
"Where does batman go to the bathroom? The batroom. 	"
"Some people say that comedians who tell one too many light bulb jokes soon burn out, but they don't know watt they are talking about. They're not that bright. 	"
"A bartender broke up with her boyfriend, but he kept asking her for another shot. 	"
"What do you call a cow on a trampoline? A milk shake! 	"
"What do you call a nervous javelin thrower? Shakespeare. 	"
"What do you call an eagle who can play the piano? Talonted! 	"
"What do you call a boomerang that won't come back? A stick. 	"
"What do you call a duck that gets all A's? A wise quacker. 	"
"I used to work for an origami company but they folded. 	"
"There’s a new type of broom out, it’s sweeping the nation. 	"
"I just wrote a book on reverse psychology. Do not read it! 	"
"The shovel was a ground-breaking invention. 	"
"Why don’t seagulls fly over the bay? Because then they’d be bay-gulls! 	"
"Parallel lines have so much in common. It’s a shame they’ll never meet. 	"
"The best time on a clock is 6:30--hands down. 	"
"What do you call a magician who has lost their magic? Ian. 	"
"Why do fish live in salt water? Because pepper makes them sneeze! 	"
"When do doctors get angry? When they run out of patients. 	"
"A man tried to sell me a coffin today. I told him that's the last thing I need. 	"
"It doesn't matter how much you push the envelope. It will still be stationary. 	"
"What did the shy pebble wish for? That she was a little boulder. 	"
"Why did the belt go to prison? He held up a pair of pants! 	"
"Wife told me to take the spider out instead of killing it... We had some drinks, cool guy, wants to be a web developer. 	"
"What cheese can never be yours? Nacho cheese. 	"
"What is a vampire's favorite fruit? A blood orange. 	"
"A cannibal is someone who is fed up with people. 	"
"Why did the cookie cry? Because his mother was a wafer so long 	"
"Want to hear my pizza joke? Never mind, it's too cheesy. 	"
"What did the grape do when he got stepped on? He let out a little wine. 	"
"What did the 0 say to the 8? Nice belt. 	"
"Why was the picture sent to prison? It was framed. 	"
"Two peanuts were walking down the street. One was a salted. 	"
"I burned 2000 calories today, I left my food in the oven for too long. 	"
"Cosmetic surgery used to be such a taboo subject. Now you can talk about Botox and nobody raises an eyebrow. 	"
"How can you tell a vampire has a cold? They start coffin. 	"
"At the boxing match, the dad got into the popcorn line and the line for hot dogs, but he wanted to stay out of the punchline. 	"
"""Hey, dad, did you get a haircut?"" ""No, I got them all cut."" 	"
"Why is there always a gate around cemeteries? Because people are always dying to get in. 	"
"I asked a frenchman if he played video games. He said ""Wii"" 	"
"My dentist is the best, he even has a little plaque! 	"
"So, I heard this pun about cows, but it’s kinda offensive so I won’t say it. I don’t want there to be any beef between us.  	"
"What do Alexander the Great and Winnie the Pooh have in common? Same middle name. 	"
"What kind of music do planets listen to? Nep-tunes. 	"
"Shout out to my grandma, that's the only way she can hear. 	"
"Why was the broom late for the meeting? He overswept. 	"
"I went on a date last night with a girl from the zoo. It was great. She’s a keeper. 	"
"Why do you never see elephants hiding in trees? Because they're so good at it. 	"
"Mahatma Gandhi, as you know, walked barefoot most of the time, which produced an impressive set of calluses on his feet.  He also ate very little, which made him rather frail and with his odd diet, he suffered from bad breath.  This made him a super calloused fragile mystic hexed by halitosis. 	"
"What do you call an alligator in a vest? An in-vest-igator! 	"
"What did celery say when he broke up with his girlfriend? She wasn't right for me, so I really don't carrot all. 	"
"Thanks for explaining the word ""many"" to me. It means a lot. 	"
"What's brown and sticky? A stick. 	"
"What biscuit does a short person like? Shortbread.  	"
"The invention of the wheel was what got things rolling 	"
"Why was Santa's little helper feeling depressed? Because he has low elf esteem.  	"
"Why did Sweden start painting barcodes on the sides of their battleships? So they could Scandinavian. 	"
"Want to hear a chimney joke? Got stacks of em! First one's on the house 	"
"What do you call a pig that knows karate? A pork chop! 	"
"If two vegans are having an argument, is it still considered beef? 	"
"My sea sickness comes in waves. 	"
"For Valentine's day, I decided to get my wife some beads for an abacus.  It's the little things that count. 	"
"What's the worst thing about ancient history class? The teachers tend to Babylon. 	"
"My new thesaurus is terrible. In fact, it's so bad, I'd say it's terrible. 	"
"What type of music do balloons hate? Pop music! 	"
"Do you want a brief explanation of what an acorn is? In a nutshell, it's an oak tree. 	"
"How come a man driving a train got struck by lightning? He was a good conductor. 	"
"Camping is intense. 	"
"Dad died because he couldn't remember his blood type. I will never forget his last words. Be positive. 	"
"I’m on a whiskey diet. I’ve lost three days already. 	"
"How does Darth Vader like his toast? On the dark side. 	"
"Why didn’t the orange win the race? It ran out of juice. 	"
"Did you hear about the runner who was criticized? He just took it in stride 	"
"What animal is always at a game of cricket? A bat. 	"
"Why did the Clydesdale give the pony a glass of water?  Because he was a little horse! 	"
"I started a new business making yachts in my attic this year...the sails are going through the roof 	"
"If you think swimming with dolphins is expensive, you should try swimming with sharks--it cost me an arm and a leg! 	"
"What did the Buffalo say to his little boy when he dropped him off at school? Bison. 	"
"I used to have a job at a calendar factory but I got the sack because I took a couple of days off. 	"
"I am terrified of elevators. I’m going to start taking steps to avoid them. 	"
"Why do bees have sticky hair? Because they use honey combs! 	"
"Did you know you should always take an extra pair of pants golfing? Just in case you get a hole in one. 	"
"I wish I could clean mirrors for a living. It's just something I can see myself doing. 	"
"How do the trees get on the internet? They log on. 	"
"To the guy who invented zero... thanks for nothing. 	"
"What lies at the bottom of the ocean and twitches? A nervous wreck. 	"
"What is red and smells like blue paint? Red paint! 	"
"*Reversing the car* ""Ah, this takes me back"" 	"
"Doctor you've got to help me, I'm addicted to Twitter. Doctor: I don't follow you. 	"
"How do locomotives know where they're going? Lots of training 	"
"How did the hipster burn the roof of his mouth? He ate the pizza before it was cool. 	"
"A butcher accidentally backed into his meat grinder and got a little behind in his work that day. 	"
"Did you hear about the new restaurant on the moon? The food is great, but there’s just no atmosphere. 	"
"What do you call a beehive without the b's? An eehive. 	"
"What kind of pants do ghosts wear? Boo jeans. 	"
"Two guys walked into a bar, the third one ducked. 	"
"I really want to buy one of those supermarket checkout dividers, but the cashier keeps putting it back. 	"
"A horse walks into a bar. The bar tender says ""Hey."" The horse says ""Sure."" 	"
"Did you hear about the guy who invented Lifesavers? They say he made a mint. 	"
"What's the difference between a poorly dressed man on a tricycle and a well dressed man on a bicycle? Attire. 	"
"Why are giraffes so slow to apologize? Because it takes them a long time to swallow their pride. 	"
"""Dad, I'm hungry."" Hello, Hungry. I'm Dad. 	"
"I'm practicing for a bug-eating contest and I've got butterflies in my stomach. 	"
"I have the heart of a lion... and a lifetime ban from the San Diego Zoo. 	"
"What do you call a guy lying on your doorstep? Matt. 	"
"I met this girl on a dating site and, I don't know, we just clicked. 	"
"What did the calculator say to the student? You can count on me. 	"
"What do you call a gorilla wearing headphones? Anything you'd like, it can't hear you. 	"
"Have you heard about corduroy pillows?  They're making headlines! 	"
